text,label
"produk sudah di Terima dgn baik, exp aman masih jauh. thx soho",2
"Jumlahnya tidak sesuai dgn promonya. Setelah sy terima & dibuka, jumlahnya hanya 4 yg seharusnya 5.",1
kurang komunikatif,1
jahitannya ngga rapih ..banyak benang2 yg belom kepotong.ada juga benang yang copot :'(((,4
gk ada plat besinya...cm ada label merk bahan,1
bagus bgt topi nya nnti mau bli lgi ahh,3
celananya kekecilan sayang amet,4
barangnya ada yg sobek diujung nya jadi macet� ketika dinyalakan,4
"whiteboard melengkung, alumunium bengkok, skrup hilang, mutu rendah sekali, jauh dari gambar & deskripsi",1
spesifikasi barang kurang lengkap dipakai dewasa ngga bisa hanya sampai leher,4
jahitannya ngga rapih ..banyak benang2 yg belom kepotong.ada juga benang yang copot :'(((,4
Kualitas underpad buruk tdk sesuai harga.,4
"Tidak licin. Pembelian ke sekian. Bagus, warna sesuai gambar.",2
Barangnya baret dan gak mulus,4
"dipenjualan tertulis obeng magnet ,bohong obengnya ga magnet sama sekali akan sulit untuk yang baru belajar jika tidak memiliki alat yang lengkap .kecewa parah",4
kamera yang saya beli baru dipakai 1 hari sudah layarnya rusak. dengan harga yg cukup mahal barangnya tidak bagus mutunya.,4
"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",4
"butuh cepet di kirim lama di respon pun lama yang jual amanah brather,jujur nyesel gw beli di toko ini",1
"Respon cepat tp sayang tdk sesuai harapan. Ukuran S nya besar, kantong kiri-kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris/miring, sebelah kanan posisi kancing tdk pas sehingga melengkung. Kesannya yg menjahit asal-asalan. Tidak rekomendasi",1
"mantap,, packing rapi.. mantap pokoknya...",3
warna pinknya tdk sesuai????,1
"Oke mantap, pengiriman cepat, seller ramah fast response. Produk sesuai harapan. Thanks",2
"di chat minta pengiriman instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. kacau nih bikin kapok.",0
BOCOR!,0
pengiriman cepat dan aman... ini sudah mulai repeat order buat nabung.,3
"berfungsi dngn baik,, playanan toko ini sangat bagus, saya saran kan belanja ditoko ini,, gak bikin kecewa pelanggan, best of the best lah toko ini,,",3
sdh sering repeat order...mantap,3
tidak sesuai dengan gambar,1
"toko benalu, gk jelas barangnya.. sampah",0
"Gak sesuai gambar, sudah benyek, kemasan plastiknya polos gk ada print 3mnya sesuai gambar",1
Minta warna putih dikasih hijau.. Seller banyak alasan babibu..,0
Pengiriman sangat lama,4
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",1
iPad ketiga yang dibeli di seller ini dan selalu memuaskan. Bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya. Highly recommended..,3
"dikirimnya cepat dan super duper rapih ,terima kasih",2
"mantap bgt, kualitas beneran sama kaya webcam sejutaan",3
"kurang puas krn bahannya beda dengan yg digambar, ekspektasi bahan tebal ternyt tipis bgt",4
"zooonk, produk ini tdk ada dlm paket yg sy order?? kecewa sm toko ini ??",4
Pokoknya suka bgt lah ama sabun ini,3
gk di kasih ini padahal sya sudah beli,1
"Ada sedikit cacat, selainnya oke",2
BOHONG gak dapat Hadiah kapok beli d sini ??????????????,0
"bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kiri ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. Terima kasih atas waktu & perhatiannya.",1
Kualitas produk baik. Pengiriman hanya dengan box original dari pan-nya.,2
"Suara yang dihasilkan jernih. Garansi Resmi. Mudah digunakan. Seller sangat komunikatif dan detail dalam menjelaskan fitur yang bisa digunakan untuk streaming TV maupun film, sangat recommended untuk hobby nya nonton Produk berfungsi dengan baik. Barangnya original ??.",3
Barang sesuai pesanan,2
"mantap fast response, penjual ramah dan solutif next pasti order disini lagi thanks gan!",3
Bahannya nyaman ??. Nyaman di punggung. Gampang dipakai.,2
Tidak dapat hadiah dan tidak di info kalau hadiahnya Tidak ada.. Mengecewakan!!!! Tidak sesuai dgn poto!!!,4
ada halaman yang hilang. masa dari halaman 84 langsung lompat ke halaman 133. mohon di cek kembali setiap halamannya dong kalo sudah dicetak.,4
pelayanan tokonya sampah..,0
joooosssss gandooosss..pengiriman rapih & cepat,3
"HArga terjangkau. Tetapi ada dua adaptor yg tidak bisa berfungsi tidak ada power sama sekali setelah di cek engineering saya jg sama sekali tidak bisa di betulkan. please check properly before you sent the packages,and make sure all the item works.",1
Brang sampe walau agak lama terimkasih,2
maaf bintang nya cmn 2 casan nya gk bisa di pakai sudah saya coba berkali kali baru 20-30 mnt batok casan nya panas bgt klo di pake takut meledak untuk pngiriman dan respon oke,1
packing berantakan ada yg bocir tumpah semua,0
kecewa sih pesannya L5 iya L5 tapi berasa. itu celana XL kecil amat heedewhh bikin kecewa sama ini toko mana bahannya tipis juga.,4
"Pengiriman laptop dr toko tidak dicek dahulu,.. laptop yg dikasih ke pembeli layar pecah, kerdus rusak,.. padahal packingan tidak ada yg rusak,... menghabiskan waktu saja, buat klaim ke tokpedia, berminggu minggu baru berhasil klaim ke pihak asuransi. Ternyata toko yg sudah verified tidak menjamin, Pelayanan toko ini buruk, respon cepat saat awal beli aja,.. saat dikomplen sangat lama, mengulur2 waktu, tidak mau tanggung jawab,.. padahal jelas komplainan langsung dihari berikutny setelah paket dibuka, yg seharusny, bisa langsung tuker unit langsung dr toko.... Trus Apa gunany ditulis di Deskripsi Garansi toko 3 hari ???... Cukup terakhir beli disini, thanks",1
"Salah kirim barang, yang dikirim item harga jauh lebih murah (Smart Breaker).Transaksi sudah terlanjur diselesaikan, karena sudah beli beberapa kali dan biasa tidak ada masalah.",4
Pegangan kokoh dan stabil. Packaging aman dan bagus luar biasa... Barang sesuai deskripsi.,3
"Awalnya seneng karena barang cepat sampai dan bagus, ternyata belum sampai sebulan sudah rusak ga bisa dipake lg ??",4
"sangat terlalu mahal, kualitas lem sama seperti aibon .",0
"barang sampe kardus rusak gini, kata mas yg bawa pas dia terima kardus nya uda gini. kecewa saya uda lama barang yang diterima bgini. dalam nya paas di buka, sanitizernya basah smua tumpah keluar seger kayak ke buka gitu.",4
"Awalnya coba2 beli merk ini tapi ternyata kulkasnya ga bagus, pada saat proses pendinginan kompressornya suranya keras berisik sumpah ganggu banget",0
respon baik mutu lumayan hrg terjangkau,2
masker nyaman dipakainya tidak sesak .....bagus,2
Celananya sudah dicuci dan dipake ma anakku. Dan puas banget ma produknya. Walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi. Bahannya memang random dan ga bisa milih tapi masih sepadan banget ma harganya. Pengirimannya juga cukup cepat. Thanks Seller ??.,3
"barang sesuai, packing aman, pengiriman dan pengemasan cepat, blm dicoba, semoga cocok",2
beda sma yg di gambar. pdahal udh pernh pesen skali di sni,4
padahal barang belum diproses tapi tidak bisa mengajukan pembatalan karena salah barang. alhasil tidak cocok dan jerawatan pake produk ini.,1
"gausah beli ringlight disini, yg dikirim barang rusak. ringlightnya mati packingan tipis buat tripodnya bengkok. pengembalian dana ribet. saya ga terlalu masalah dgn tripodnya tapi ini ringlightnya gabisa dipake sm sekali saya mau kembaliin ringlight aja malah di persulit.nyesel beli disini buang2 duit buang2 waktu",1
Ini barang keterlaluan sih bilang ukuran 60x90 tp sunat bahannya keterlaluan banget. Terlihat di foto underpad saya yg lama merk lain jauh lbh besar dan lbh tebel. Bkn masalah harga cuman 50rb an tp kesel aja liat penjual kasih spek tp jauh banget dari ukuran sebenernya. Kapok deh ga bakal beli merek ini lagi. Terima kasih,1
Barang tidak diterima sampai sekarang. Order dari Bulan Mei. Skrg sudah Agustus.,1
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",4
"Dapet certi eye 2022 , Berarti memang terbaru. Terimakasih banyak",2
barang aman dan sesuai pesanan,2
sambungannya tidak rapih..,4
Saya beli tasbih digital berbeda warna tapi setelah saya terima barangnya tidak sesuai catatan yang saya kasih...,1
brownis nya penyek. untung ga ancur. SANGAT KECEWA SAMA PENGIRIMAN NYA #ANTARAJA. LELET DAN BIKIN BROWNIS SAYA PENYEK. TOKPED HRS NYA BLACKLIST TUH ANTARAJA,4
Pengiriman lambat polllllll!!! Ga pantes jadi official Store.,0
"Baru kali ini masak nasi porang tanpa berasa karet, praktis pula cuma diseduh air panas. MANTAABBB",3
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
"paten, mantab, rapi, high quality. fast respon, rekomen bingit.",3
"yg bener dong gan klo ngasih barang. expirenya kapan, masak sebulan gak kuat sampai ada yg bulukan gitu",0
"beli twinpack yg di kirim cm 1, mohon tanggung jawab nya ka... karena saya bayar dengan harga twinpack,",1
mengecewakan!!!,0
"Mohon maaf saya kasih bintang 3 karena ada beberapa kendala : 1. Tidak disertakan batery di nunchaku sedikitpun ataupun intruksi menggunakan batery jenis apa. 2. Mohon dibuat panduan ringkas ketika di menu awal untuk mulai permainan harus kemana dan nantinya tampilan seperti apa karena dengan tidak ada Panduanya seringkali hang,USB tidak terbaca bahkan gambar semut yang solusinya USB tersebut dilepas dan dipasang kembali baru bisa. 3. Untuk sensor saya mendapat sedikit retak untuk kedepanya mohon bisa di infokan bila ada minus",4
"Mau order warna hitam kosong (deskripsi produk ada), minta di cancel, tetep hajar dr penjual. Packing rapi tapi experience buruk",4
Pipetnya tidak dikirim. .,1
penjual sangat fast respon dan kualitas barang sangat bagus sesuai dengan spesifikasi tanpa ada cacat,2
"harga worth it, kualitas nya bagus, nyaman digunakan, tidak ada masalah dengan tali",2
Barang tidak diterima sampai sekarang. Order dari Bulan Mei. Skrg sudah Agustus.,1
Pisang kecil isinya sedikit nyeesel,1
barangnya datang dalam keadaan tidak bagus,4
"Parah, padahal di note sudah di kasih kalau chip di bagian belakang desain dan kalau bisa ga ada logo bca/flazznya, ga diliat sama sekali kayaknya notenya hadeeeeeeeeeeeeeeeeeeeeeeh ??, penjualnya jg kaga ramah mo ngasih tau sekedar negor langsung ngomong return aja, seolah olah complaint karena mau direturn atau di ganti duitnya padahal dikritik biar lebih baik kedepannya, bukannya minta maaf udah salah malah sok ga butuh pembeli, sumpah kesel bgt ama ini penjual sombong parah",0
"Bukunya pas dibuka agak kotor gtu, terus ada beberapa penyokan disisi buku :(",4
pengemasan perlu ditingkatkan,4
"tidak sesuai dengan kapasitas yg tertera di boxnya,kecewa pokoknya..kalo bisa gue balikin ..gue balikin dah",4
"Harganya ok banget + dpt cashback lagi! Very fast response, ga ada kendala check in. Mantap!",2
kecewa bagt. barang yg di kirim tidak sesuai. masih kurang 3 lagi. padahal uda langganan ko malah kecewain gitu...uda komplin ko malah ga respon ya..,4
barangnya tidak ada di kemasan,0
"HArga terjangkau. Rekomended. warna sesuai. pengiriman cepat cm 2hari sampe fast respon dr seller, kondisi barang utuh bagus warna nya cantikk banget kurirnya jg baik.. nelp smpe 4x mastiin alamatnya... tq seller fotonya gada.. adanya video. jdi aku ss dr video..",3
"Barang sesuai, Terima kasih",2
Nyaman banget dipakai. Kualitas bahan bagus. Tetap bisa gerak maksimal.,2
Ukuran nya kecil tapi bagus untuk mengeringkan beberapa barang??????,2
"kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah di ganti kaos kaki",0
"Jeruknya udh busuk dikirim Yg gk busuk, gk ada lagi airnya Pilus keras",0
"tidak sesuai foto, tdk ada tulisan photofast. bahan tipis ringkih.",4
pelayanan mengecewakan,4
"baguus banget, puaslah dengan carote. ditunggu promo2nya lagi. makasih ya",3
"saya beli 2, mohon maaf sebelumnya, sudah saya minta tolong untuk mencoba tes fisik dulu sebelum kirim. tdk tahu d coba atau belum, tp sepertinya tdk d coba. alhasil ada 1 yang cacat. ujung2nya pembeli harus return. itu hal yang merepotkan pembeli. maaf saya beri 2B",1
barangnya datang dalam keadaan tidak bagus,0
"review barang: kualitas bahannya cukup bagus, tapi gak empuk gmn jg sih, kalo duduk lama pantat pun masih terasa panas. review penjual: pesan sabtu siang, hr rabu dpnnya baru dikirim. pdhal butuh cepat buat yg lagi sakit ?? maaf ya gak bs kasih Bintang 5.",4
"mantap gan , barang sudah sampai dengan aman , makasih gan ??",3
"Estimasi proses pesanan 2-3 hari? bung ini online platform. kalo ga siap cepet menuhin customer secara online, jualan offline aja. customer beli online buat dipake segera dan kalau ada delay/proses apalah itu, ditulis di deskripsi produk. ini customer nanya dulu baru diinfo. proses pemesanan 2-3 hari itu juga ga ada efeknya ke kemasan. cuma dibungkus bubble wrap tipissss. ga kebayang kalo customer ada yg apes barangnya dilempar2 jadi ancur isinya. dan jangan pernah janjiin ke customer barang akan dipickup/antar saat weekend. karena kalian aja libur sabtu&minggu.",1
alhamdulilah jilbabnya bagus nggak nerawang dapat diskon juga dari tokped makasii seller,2
"Produk sesuai deskripsi.Packing rapi dan aman dengan dus dan bubble wrap. Pengiriman cepat. Pagi pesan, sore sampai.",2
bangkai yg ada...sdh pd mati semuanyaaa,1
Pengiriman lama banget. Dari order - tiba di tujuan 7 hari. Padahal order tempat lain 2 hari sampai,0
"bagus, sesuai deskripsi, pelayanan cepqt, order lsg kirim, terima kasih",2
Jgn beli disini. Seller nya slow response ketika ada masalah produk. Saya beli helm ga dicek QC terlebih dahulu sblm dikirim. Helm ada lecetnya. Beli goggle osbe kacanya baret2 halus semua. Masuk pusat resolusi juga ga kooperatif. Selalu cek cctv yg ga jelas kapan ceknya dan apa yg dicek. Barang akhirnya diretur. Setelah sampai ga direspon2 lagi. Jadi mending lebih baik batal dimana solusi awal saya adalah retur refund dan disini ga ada itikad baik seller. Udah lapor cs pun CS terpaku sistem dan pas udah koar2 baru tuh CS hubungin seller. CS toped empatinya pun msh buruk. Klo sekelas selebgram cepet ditanganin. Giliran user biasa alasannya sistem. Beberapa jam menuju transaksi mau batal baru dibatalin ini seller.,1
"barang tidak sesuai, yg dipesan sarung tangan n yg dikirim peluru... tolong lebih teliti merespon pesanan....",4
mantappp djiwaaaaaa,3
wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??,1
"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir HARUSNYA SEBELUM DIKIRIM DITES DULU, TOH PACKAGINYA TIDAK ADA SEGEL DITES DULU BOLEH KAYAKNYA SAYANGNYA BINTANG MINIMAL 1 NOT RECOMMEND",0
pengungkitnya mudah patah. kualitas plastik kurang bagus,4
harga segini kurang worth it.bahan tidak tebal. ada yang lebih murah detail dan bahan lebih baik. sorry,4
"Puas banget, murah tapi ga murahan.. Gradasi warnanya elegan.. Melebihi ekspektasi saya..",3
Mantap Banget. Best price dan pelayanan sangat responsif. Thumbs up!,3
"gak nyesel beli di sini sudah harga terjangkau, kualitas bagus, rekomendit banget deh pokok nya buat beli disini dan juga lengkap lagi. happy belanja di sini.",3
"Barang Ori, bagus, masih segel, sejauh ini berfungsi dengan baik",2
Respon penjualnya top.,2
Desain ergonomis. Gampang dipakai,2
"rekomended seller, barang sesuai deskripsi tingga; dicoba saja, niceee",3
brownis nya penyek. untung ga ancur. SANGAT KECEWA SAMA PENGIRIMAN NYA #ANTARAJA. LELET DAN BIKIN BROWNIS SAYA PENYEK. TOKPED HRS NYA BLACKLIST TUH ANTARAJA,4
"mantavv sesuai pesanan ,joss",3
penipu.. tidak jujur.. keciwa.. semoga tidak ada berkahnya..,0
"Kecewa karena pengiriman yang lama. Katanya gara-gara pembatasan pengiriman karena Covid-19. Pesan tgl 1, baru diambil untuk dikirim tgl 6 dan saya terima tgl 8. Masih bisa dimaklumi. Tapi eh, pas udah diterima, ternyata cuma dpt 1 kotak, padahal pesan 2. :(",4
"Aduk Ka.kenapa ya makin ke sini pengiriman barang nya makin jelek..barang banyak yg keriput, kusut, rusak.. tolong dong ke depannya di perbaiki",0
PRODUK DIKIRIM TIDAK LENGKAP !!!,0
barang yg saya terima tidak sesuai pesanan. barang yg saya order adalah ukuran 58x40 tapi yg datang adalah ukuran 57x30. dan tidak ada merek kecewa bgt dan tidak mau order lagi.,4
"mantap bgt.....aroma rasa bkn sekedar isu...mantul dn mempesona,rasa pas di lidah dn irit d kantong,makasih gan.",3
jamnya susah sinyal mau pake kartu apapun tetap lemah sinyal.. jelek bgttt udh d komplain gada penyelesaian yg memuaskan,0
Harganya ok banget dengan keiritan solution tineco ini. Lantai jd keset bersih dan wanginya ga lebay. Mantap,2
"Udah punya 3 botol dan 1 refill, beli lagi biar dpt botol baru yg ada sticker dermatologically tested nya",3
ternyata ukurannya kecil di bawah harapan,4
"Suka banget ama slamenya, bonusnya byk. Pengiriman cepat, semoga makin sukses seller",3
