text,label
"Keripik tempe pecah-pecah, packingnya kopong. Edit: rasanya juga asin banget, beh tidak direkomendasikan ya, mecin banyak. Orang **** juga tahu bisa dikomplain, bahkan tidak pakai asuransi pun bisa komplain. Cuma worth tidak sama waktu yang dihabiskan buat komplain? Penjual yang tidak bisa terima kritik tidak layak dapat bintang. Maaf ya, perbaikin lagi packingnya, ekspedisi manapun kalau packing keripik pakai plastik setengah kosong (tidak padat) ya ancur koclak-koclak dalam dus, mau pakai bubble juga mubazir",1
"Keren banget pelayanannya, cuma beli lilin saja servicenya bagus dan super cepat, pesan pagi eh siang sudah tiba!",3
"Pas datang kayak bau tape basi, tidak kayak yang sebelumnya pesan, kayaknya sudah rusak",0
"Produknya dipaketkan dengan rapi dan tidak ada cacat, direkomendasikan",3
"Sampai dengan selamat, mulus dan berfungsi sempurna. Seller mau sabar dikonsultasikan dan mengemas dengan aman. Direkomendasikan",3
"Satu minggu pesanan gagal pickup terus, penjual tidak ada reaksi sama sekali, setelah komplain ke Toped, langsung dikirim, (pesan tanggal 28 Mei sampai tanggal 7 Juni) ini tidak tahu siapa yang salah, penjual atau kurirnya, merekalah yang tahu, isinya banyak yang kurang bahkan ada yang hampir setengah botol. Mengecewakan sekali, padahal sudah orderan yang kesekian kali, kali ini ampun dah, ganti seller yang lain. Penjual tidak respon dengan jualannya",0
"Parah, barang rusak retak di komplain malah urusannya sangat ribet! Tidak akan beli lagi di sini",0
"Selangnya robek. Tasnya juga robek di sudut",1
"Ada satu yang salah dong pengirimannya, bagaimana kurang teliti",1
"Respon cepat, diproses dan dikirim langsung, dikemas dengan baik (rapi dan sangat aman), pengiriman sangat cepat, harga ekonomis (murah), pesanan lengkap sesuai, kualitas produk sangat baik (lentur dan melekat kuat), Trusted Seller, produk dan penjual sangat direkomendasikan, terima kasih",3
"Pelayanan ramah, gratis desain, pokoknya rekomendasi banget bikin cap di sini",3
"Salah kirim barang dan sudah dibantu bisa retur, namun setelah retur ternyata barang yang dikirim rusak (retak isi dalam eye shadow)-nya, ini menunggu untuk retur kembali, semoga dapat dibantu untuk bisa retur kembali",1
"Besi di salah satu sisi tidak bisa diatur panjang pendeknya karena sudah dol jadi alat tidak bisa digunakan, mengecewakan sekali",1
"Pembelian kesekian kalinya dan biasanya dikemas pakai kardus tapi yang dikirim cuma pakai bubble wrap dan pecah lagi. Ajukan barang rusak katanya bukan kesalahan toko tapi pas dicek masa patahannya/serpihannya kurang. Saya coba satuin tapi ada bagian yang memang tidak ada. Apa di pengiriman mereka buka bubble wrap terus diganti gitu?",0
"Ternyata bukan Hot Wheels asli, bahan plastik. Harap diberi keterangan bahwa barang tidak original",1
"Tampilan sih oke banget tapi bahan tipis banget, masa baru dipakai (pemakaian normal) dua minggu jahitannya sudah sobek sendiri",0
"Bau makanan tidak nyaman, dan rasa tidak enak",0
"Bolong-bolong ada minyak-minyaknya gitu, jelek",0
"Order yang dual glass dikirim yang mono, tidak jelas",0
"Kurang teliti, saya pesan hitam 1 dan merah 1 yang dikirim hitam semua",0
"Minta warna putih dikasih hijau, seller banyak alasan babibu",0
"Lilinnya kecil tidak sesuai gambar, padahal saya perlu angka 1 yang sesuai gambar, buat nemenin angka yang lainnya",1
"Sejujurnya! Barang rusak (tangkai patah) dikirim, saya salah juga pas buka tidak di video unboxing. But overall, sangat-sangat mengecewakan sih kualitas barang ini toko, padahal sudah dikasih notes waktu pemes
"Tidak dikasih adaptor gepengnya. Ketipu saya",0
"Penjual tidak respon banget, parah",0
"Saya membeli 20 item, dan yang saya terima hanya 10. Sudah komplain tidak bisa karena memang saya video ulang dikarenakan video pertama tidak kerekam",1
"Mantap, wanginya segar",3
"Enak sekali, bakal order lagi",3
"Pesan 3 datang 1",1
"Beli 2 datangnya malah 1, pas dibuka sudah exited banget jadi negative mood ternyata cuma 1",1
"Tanggal kedaluwarsanya kurang sebulan, pantas dijual seribu",0
"Pakai ekstra bubble sudah bayar ternyata saat dikirim tidak diberi bubble",0
"Suka banget sama strap maskernya, lucu + bagus banget, direkomendasikan banget, bakalan jadi langganan sih",3
"Lampunya terang! Pancaran cahaya lampu yang baik, seller cepat responnya, pengiriman cepat dan aman",3
"Saya menyesal pakai yang same day, rugi dikirimnya lama",1
"Ada noda kuning di jilbabnya, pendek, kaku!",0
"Beli 10 bungkus, ada 1 yang bahan plastik pembungkusnya beda, dan kebuka sobek",1
"Mantap, dikardusin satu-satu dan di bubble wrap lagi, murah lagi",3
"Kualitas tali jelek, maskernya cukup tipis dengan harga lumayan mahal, agak tidak worth it aja",1
"Barang tidak dikirim, Deli raja drama di ecom sini ataupun oranye. Jangan lagi beli di sini kalau mereka mengadakan promo. Saat komplain dan mau kekurangan barang dikirim pun tidak di-acc alasan stok kosong. Jadi dana dikembalikan sesuai harga promo. Kalau tidak niat bikin promo tolong tidak usah bikin, kalau nama Deli jelek kan Deli sendiri yang rugi. Bye, tidak akan beli Deli lagi",0
"Barang hanya dapat berfungsi beberapa hari terus mati tidak dapat signal, dan ketika barang diretur ternyata sama aja, mati lagi tidak ada signal",1
"Keripusnya juara, sudah 4 kali order, selalu tandas di mulutnya anak-anak, pokoknya top markotop",3
"Bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong, sehingga kami harus menjahit saku kemeja kiri ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. Terima kasih atas waktu dan perhatiannya",1
"Tidak sesuai pesanan, barang yang kirim kurang, penjual asal packing saja tidak teliti",1
"Baru pakai sekali per-nya lepas-lepas terus ampas",0
"Sudah sering repeat order, mantap",3
"Judul & deskripsi misleading, bikin orang salah paham dan sudah keburu yang nyampe tidak sesuai pesanan. Ini belum pasti dapat right light ya, hati-hati kalau beli",1
"Beli obat dikirim dus kosong, maksudnya apaan nih mau tipu konsumen apa maksudnya",0
"Bagus banget, pengiriman cepat, seller ramah, top",3
"Sudah langganan beli mini gold di sini",3
"Beli tanggal 6 Agustus 2021, tapi tanggal 13 September sudah error di bagian driving wheels. Akhirnya di tanggal itu juga saya kirim T9-nya ke service centre di Tangerang. 9 hari kemudian, T9 kembali di tangan saya, tapi kemudian error lagi di tanggal 23 September. Kali ini error di bagian sensor di mana Deebot selalu bilang 'Ozmo Pro is being installed. Please move to the non-carpet area' padahal Ozmo Pro tidak sedang di-attach ke T9-nya. Dikarenakan hal ini, lampu pada Deebot akhirnya suka bergonta-ganti jadi biru putih biru putih. Dan semalaman itu voice report terus menerus bunyi seperti itu. Kalau disuruh bawa service lagi, maaf saja saya bakalan tidak mau berhubung ongkosnya yang sangat mahal. Jadi untuk sementara ya saya hanya bisa matikan voice report-nya dulu aja biar tidak terganggu. Secara keseluruhan, agak mengecewakan T9 ini. Dibandingkan T8 AIVI dan 950, T9 jauh tidak tahan banting. Baru pakai sebulan tapi sudah banyak sekali errornya. Benar-benar menyesal juga belinya. Maaf cuma bisa kasih bintang segini karena ketidakpuasan saya. Kalau memang mau consider beli robot, beli baik beli T8 series aja, lebih tahan banting soalnya",0
"Baru kali ini pesan di sini kecewa. Hasil print meleset dari desain. Seller dikasih masukan malah menyalahkan pembeli. Tidak bakal beli lagi",1
"Pesanan saya tidak sampai ke alamat! Saya mau uang saya kembali! Saya belum menerima pesanan saya",0
"Sabunnya setelah dipakai mint-nya terasa banget, enak sih habis mandi kayak dingin gitu",3
"Maaf barang berfungsi, tapi sayang kalau dipakai di TV beresolusi FHD gambar tetap pecah",1
"Yang direquest dengan yang dikirim beda warna, tanpa ada konfirmasi",1
"Seller kurang komunikatif, saya pesan warna biru, tapi dikirim warna pink, dan tanpa pemberitahuan sebelumnya. Karena saya beli untuk kado, jadi tidak untuk digunakan sendiri. Mohon kedepannya diperbaiki",1
"Keras sekali, sampai tangan sakit. Yang dijual paket bagus, yang dijual lepasnya beda sekali, menyesal beli banyak",1
"Untuk jar bahannya bagus, bahan-bahan yang lain lumayan. Namun untuk tutup jar pita tolong diperhatikan lubangnya terlalu besar, gampang ditarik sampai lepas, tapi terbalik dengan tutupnya stick yang kekecilan lobangnya, stick plastik tidak bisa masuk, akhirnya harus diganti tutup stick jadi tutup pita, tapi ya PR mengerjakannya karena sudah keiket kecil-kecil gitu kan. Maaf agak panjang review-nya, untuk yang lain bagus",1
"Bahannya jelek, harganya sudah mahal",0
"Mantap, respon cepat, pengiriman instan, direkomendasikan banget",3
"Memang rasanya kayak basi apa gimana? Kok gini amat kayak bau tong sampah",0
"Pelayanan tokonya buruk sekali",0
"Beli tanggal 9. Pesanan selesai tanggal 12 dan.... mouse rusak tanggal 13 tidak bisa komplain dari Toped lagi. Admin ditanyain bagaimana cara klaim garansi sangat tidak membantu, chat hari ini balas besok, sudah dibalas tidak dijawab-jawab lagi",0
"Produk sangat bagus untuk lantai marmer, dan parket. Lantai langsung bersih dan kinclong. Penggunaan juga hemat",3
"Sudah pernah beli ini sebelumnya dan sudah habis, jadi sekarang beli lagi, terima kasih kak",3
"Barang sesuai deskripsi, mukenanya tebal, tokonya sangat direkomendasikan",3
"Mantap",3
"Kan pesanannya warna yellow, yang dikirim gray sih hmm",1
"Sudah sering repeat order, mantap",3
"Tidak sesuai gambar, depan terlalu pendek",1
"Barang lecet, tidak bisa diganti karena saat unboxing tidak di video, pelajaran untuk yang mau beli di sini, kalau mau buka paketnya di videoin biar tidak kayak saya dapat raket lecet",1
"AIRO ini punya customer service yang super duper bagus, kapanpun saya punya pertanyaan, mereka selalu jawab dengan oke! Produknya pun bagus! Puas banget! Love AIRO",3
"Barangnya bagus, tebal, dapat best deal juga kemarin, mama suka aku pun suka",3
"Ulasan hanya untuk produk saja bukan untuk toko ya karena respon toko cukup baik. Produk ini kekurangannya adalah baterai yang tidak bagus. Pengiriman pertama baterai tidak dapat charging saya return, datang produk pengganti sempat saya pakai 2 harian setelah itu baterai keok dan tidak mau charge, tidak bisa dipakai lagi. Entah produk yang dikirim ke saya kebetulan yang cacat atau memang produk Gamesir T4 tidak bagus",1
"Bagus banget keyboardnya, packing sangat aman karena double kardus, warna juga keren",3
"Untuk produk untung datangnya bagus, untuk pengemasan buruk banget, bisa dibilang tidak layak, dan agak penyok kotaknya, kayak bekas pakai",1
"Lama sekali kirimnya",0
"Di luar ekspetasi banget, sambelnya tidak segar, agak bau, tidak ada pedas-pedasnya malah manis, packaging-nya sih bagus",1
"Produknya bagus dan sesuai dengan pesanan saya, seller mantul, terima kasih sukses selalu",3
"Saya beli 2, mohon maaf sebelumnya, sudah saya minta tolong untuk mencoba tes fisik dulu sebelum kirim, tidak tahu dicoba atau belum, tapi sepertinya tidak dicoba, alhasil ada 1 yang cacat, ujung-ujungnya pembeli harus return, itu hal yang merepotkan pembeli, maaf saya beri 2 bintang",1
"Bangke, sampai rumah mati semua, jangan beli di sini",1
"Jasa pengirimannya diganti tanpa konfirmasi, kurang memuaskan",0
"Sampulnya gompal-gompal, kayak barang reject",1
"Bohong, sama sekali tidak manjur",0
"Harga termurah, kualitas dan layanan teratas! Produk direkomendasikan dari penjual yang direkomendasikan!",3
"Kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata tidak bisa, respon penjual sangat lambat, tidak dapat sim card malah diganti kaos kaki",0
"Mantap, pengiriman cepat sekali, langganan terus tiap bulan",3
"Mantul bosque",3
"Gagal produk, baut tidak pas dan tempat pengisian juga tidak pas dan tidak bisa dan boros pemakaiannya",1
"Selalu repurchase deh buat produk ini, selain untuk bulu mata, ini juga oke banget buat ngerapihin alis aku dan tentunya terlihat natural ya",3
"Jelek",0
"Bagus sekali topinya, nanti mau beli lagi ah",3
"Barang yang diterima dalam kondisi yang tidak diinginkan. Pecah di salah satu tuts-nya",1
"Kacau, beli lebih dari 1 lusin tidak dikardusin",0
"Tidak ada dalam box",1
"Amazing! Respon seller cepat, barang ori seperti di foto dan sesuai deskripsi, proses pengiriman kilat banget, terima kasih ya kak, sukses selalu",3
"Payah, pesan beda warna tapi malah datang satu warna, padahal sudah diberi keterangan",0
"Maaf bukan ingin menjelekan, tapi uang melayang barang tak sampai",1
"Kapok lah",0
"Pengiriman dibungkus plastik bening doang",0
"Repeat order yang entah keberapa, selalu puas, terima kasih banyak gan, sukses selalu ya",3
"Wah saya pakai same day, masa datangnya besoknya, sementara saya bayar jam 13.30, respon lama, rugi lah tahu gitu saya tidak usah pilih yang same day, maksud biar cepat malah jadi lama, tidak direkomendasikan banget",1
"Jamnya susah sinyal, mau pakai kartu apapun tetap lemah sinyal, jelek banget sudah dikomplain tidak ada penyelesaian yang memuaskan",0
"RGB mati dari awal datang, penjual tidak respon, barang tidak lulus QC sepertinya yang dijual, hati-hati kalau beli",1
"Packing baik, pengiriman cepat, sudah 3 kali belanja di toko ini dan selalu puas dengan pelayanannya, terima kasih ya",3
"Kotor cangkangnya semua dan tidak terima retur, hati",1
"Pohonnya masih segar, bonusnya juga banyak, terima kasih ya, sudah 2 kali beli di sini",3
"Salah kirim barang tidak sesuai diskripsi",1
"Bagus semuanya",3
"Barang penyok, tidak bisa diganti karena tidak unboxing record",1
"Sama sekali tidak bisa dipakai, asli menyesal",1
"Alas kandangnya oke banget, tebal dan bahannya bagus, pengemasan dan pengiriman juga cepat",3
"Tidak direkomendasikan buat tembok lama, tembok lembab, ganti warna beda dari warna asal, isi juga kurang dari label, dijamin tidak memuaskan! Harga tidak pernah nipu",1
"Lama sampainya",0
"Bagus sekali topinya, nanti mau beli lagi ah",3
"Reorder",3
"Secara keseluruhan memuaskan, layar bagus walau menurut saya IPS-nya tidak sebagus IPS TV, warna sudah bagus tidak oversaturated, brightness sangat terang, buat dipakai dalam gelap tetap silau biar brightness sudah 0. Layar bisa diputar, cuma di kaki saja gampang kedorong, refresh rate terbukti cepat, buat FPS sudah mantap. Kalau ada software-nya mungkin lebih bagus lagi, jadi setting tidak perlu lewat tombol di belakang. Dapat kabel display port, desain keren hampir bezelless, nice",3
"Respon cepat tapi sayang tidak sesuai harapan, ukuran S-nya besar, kantong kiri-kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris/miring, sebelah kanan posisi kancing tidak pas sehingga melengkung. Kesannya yang menjahit asal-asalan. Tidak rekomendasi",1
"Tidak ada tambahan bubble-nya yang ada banyak korannya",1
"AAAA bagus banget pengirimannya cepat dan aman juga packaging-nya, bisa nyala juga tadi sudah dicoba, beli dengan harga Rp0 senang banget",3
"Bukunya cepat rontok, lemnya tidak kuat",1
"Cantik sekali",3
"Ini kok tidak ada di stand hanger pesanan saya? Buat apa saya tambahin biaya",0
"Harga terjangkau, tetapi ada dua adaptor yang tidak bisa berfungsi tidak ada power sama sekali setelah dicek engineering saya juga sama sekali tidak bisa dibetulkan, please check properly before you sent the packages, and make sure all the item works",1
"Salah kirim produk, admin lama banget balesnya, proses retur tidak jelas",1
"Pelayanan toko sangat buruk, saya order laptop di sini, dan setelah barangnya sampai, laptopnya tidak mau menyala, habis itu saya berusaha minta solusi dari seller, awalnya seller masih mau respon seadanya (tidak menawarkan solusi dan sangat lamban) lalu karena mikir responnya lama banget, terpaksa saya ajukan komplain, tapi setelah dikomplain, seller tidak pernah jawab diskusi ataupun respon kendalanya, saya dicuekin selama 8 hari, sampai jangka waktu habis dan dana di refund, kalau ada yang baca ulasan saya, saya anjurkan untuk order di toko lain, jangan tergoda sama tittle official store, nyatanya pelayanan toko tidak lebih baik dari merchant biasa, harga juga tidak lebih murah",1
"Bagus, sesuai ekspektasi, direkomendasikan penjual ini",3
"Biasa disinfectant kalau dinyalain api menyala, yang ini tidak! Jadi ragu!",1
"Packing rapi sekali sama berlapis-lapis, pengiriman cepat, barang pas 40 pcs, mantul, langganan ini mah, nanti malam takbiran pesan lagi",3
"Barang tidak sesuai gambar, kualitas seperti harganya, murahan, kapok belanja di sini lagi",1
"Kecewa!",0
"Toko penipu, tipu harga, tipu merek, semoga dapat karmanya, amin",0
"Proses packing sangat lambat",1
"Kaca malah jadi buram, cairan ini baunya seperti porstex, hati-hati dalam membeli",1
